lei,name,typ,land,signifikanz,gruppenkopf_lei,gruppenkopf_name,im_bestand,gruppe_im_bestand,einordnung,namenstreffer
969500LC14MGH2LT8K81,Auxifip,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500LFTDNMONT2EP08,Caisse fédérale de Crédit Mutuel,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,true,true,meldet_selbst,
969500LLFVCIVUFVMK94,Caisse régionale de crédit agricole mutuel du Nord Est,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500LTWFP98DC8XE44,Crédit Mutuel Leasing,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500LZ8VV8HS83UI11,Arkéa banque entreprises et institutionnels,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500M0I766TJINXO92,Caisse régionale de crédit agricole mutuel Pyrénées-Gascogne,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500M22JF85TPA6F83,MGF,CI,France,SI,R0MUWSFPU8MPRO8K5P83,BNP Paribas S.A.,false,true,ueber_gruppe,
969500NJ02LC5HAFDY89,Banque Populaire Méditerranée,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500NUI273XLGK9751,Caisse régionale de crédit agricole mutuel de la Guadeloupe,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500O6YKL9S5XGAP98,SOCIETE GENERALE Factoring SA,CI,France,SI,O2RNE8IBXP4R0TD8PU41,Société Générale S.A.,false,true,ueber_gruppe,
969500O7DJZNM0F0Z036,BNP Paribas Home Loan SFH,CI,France,SI,R0MUWSFPU8MPRO8K5P83,BNP Paribas S.A.,false,true,ueber_gruppe,
969500O971S0I6U24G84,Compagnie Financière Holding Milléis,FH,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,true,true,meldet_selbst,
969500OCJGH64CBUIY13,Bred Gestion,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500OCY8KZTP2CB380,Natixis TradEx Solutions,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500OLD4M3NDWVC189,CACEIS S.A.,FH,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500OMKS4AIGVOBR28,Ester finance technologies,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500OQSJX6T47PZQ59,Société Centrale pour le Financement de l’Immobilier - SOCFIM,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500ORP9FTJYI28L37,Caisse régionale de crédit agricole mutuel des Savoie - Crédit agricole des Savoie,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,true,true,meldet_selbst,
969500PEV9ULDOND9384,BNP Paribas Antilles Guyane,CI,France,SI,R0MUWSFPU8MPRO8K5P83,BNP Paribas S.A.,false,true,ueber_gruppe,
969500PI25OKPKTD9364,Caisse régionale de crédit agricole mutuel de Paris et d’Ile-de-France,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,true,true,meldet_selbst,
969500PLBHFXRDQ2T644,Banque CIC Nord-Ouest,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500Q0AKBOIX5OK547,Banque Internationale De Commerce - BIC BRED,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500Q39EWQJXXGQB80,Banque CIC Ouest,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500QFU43JUMEBY949,Banque Populaire Bourgogne Franche-Comté,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500QH3DQ56ELDMG12,Banque CIC Est,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500QL4O0R6UCP9V20,Finamur,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500QQVZTWFHPN2O17,Unifergie - Union pour le financement des économies d’énergie,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500QUPGUHSZ2FTU81,Généfim,CI,France,SI,O2RNE8IBXP4R0TD8PU41,Société Générale S.A.,false,true,ueber_gruppe,
969500R3EA0ADWQ2II38,Monte Paschi Banque S.A.,CI,France,SI,J4CP7MHCXR8DAQMKIL78,BANCA MONTE DEI PASCHI DI SIENA S.p.A.,false,true,ueber_gruppe,
969500RJUSFHLNM8LI47,Banque du Bâtiment et des Travaux Publics - BTP Banque,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500RVNUVNP6SCY284,Banque Populaire du Nord,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500SAHI7IJX8TRZ82,Caisse régionale de crédit agricole mutuel de la Martinique et de la Guyane,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500SGZEL04ORYBK95,Bred Cofilease,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500SJXM8MW32ZVG75,Caisse d’Épargne et de Prévoyance Bretagne-Pays de Loire,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,true,true,meldet_selbst,
969500SRQKP7167VWF70,Caisse régionale de crédit agricole mutuel de la Réunion et de Mayotte,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500STN7T9MRUMJ267,Bpifrance,CI,France,SI,969500STN7T9MRUMJ267,Bpifrance,true,true,meldet_selbst,
969500SX48YEYEHYII63,Sogefimur,CI,France,SI,O2RNE8IBXP4R0TD8PU41,Société Générale S.A.,false,true,ueber_gruppe,
969500T1UBNNTYVWOS04,BPCE SFH,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500T4TDGHRQWB7P58,BPCE International et Outre-Mer S.A.,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,true,true,meldet_selbst,
969500TU5ZMYBIWP0R51,Caisse d’Épargne et de Prévoyance Provence-Alpes- Corse,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,true,true,meldet_selbst,
969500U1YMTCDXPHSS10,SOFIDER,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500U61BV3EB4B7I48,Banque de Savoie,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500U7ESUWL7OBF125,Compagnie générale de location d’équipements ‘C.G.L.’,CI,France,SI,O2RNE8IBXP4R0TD8PU41,Société Générale S.A.,false,true,ueber_gruppe,
969500UEQ3U3P21QNJ13,Société de Bourse Gilbert DUPONT,CI-B,France,SI,O2RNE8IBXP4R0TD8PU41,Société Générale S.A.,false,true,ueber_gruppe,
969500ULNMJWJWCKM704,CCF Holding,FH,France,SI,549300UARE5MHTBUPJ19,Promontoria 19 Coöperatie U.A.,false,true,ueber_gruppe,
969500URVFX2P87A8306,Caisse régionale de crédit agricole mutuel du Centre Ouest,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500VCC5OCQHSHU906,Caisse régionale de crédit agricole mutuel Alsace Vosges,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500VFRBX1W3Y3XS80,CCF,CI,France,SI,549300UARE5MHTBUPJ19,Promontoria 19 Coöperatie U.A.,false,true,ueber_gruppe,
969500VHT1ZNPVWOYF63,BNP Paribas Personal Finance,CI,France,SI,R0MUWSFPU8MPRO8K5P83,BNP Paribas S.A.,true,true,meldet_selbst,
969500VME9AAR39CTQ60,Caisse régionale de crédit agricole mutuel Toulouse 31,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500VR2NA6ANMTXH21,Caisse d’Épargne et de Prévoyance de Rhône-Alpes,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,true,true,meldet_selbst,
969500VRA7FNH5YBQJ98,Banque Populaire du Sud,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500VSI0Q11PB93327,Caisse régionale de crédit agricole mutuel d’Alpes-Provence,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500W27MXOYZQRB449,Banque CIC Sud-Ouest,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500W2MGVVW9OKB478,Banque Populaire Occitane,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500W34S6NCZWYBV47,Caisse d’Épargne et de Prévoyance Ile-de-France,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,true,true,meldet_selbst,
969500W7Y2VW04VB8943,Banque Populaire Val de France,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500W8LGZQUL2KL242,CASDEN Banque Populaire,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500W8SBCXNX1DG443,Banque Populaire Rives de Paris,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,true,true,meldet_selbst,
969500WFZ7C2IBN9TB80,Banque Populaire Grand Ouest,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,true,true,meldet_selbst,
969500WG4PW2O28P5546,Cofidis Group,FH,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500WJ4V0WNG8Q5L42,Caisse régionale de crédit agricole mutuel Centre-Est,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,true,true,meldet_selbst,
969500WME8Y1C3PFJO94,Caisse régionale de crédit agricole mutuel Charente-Maritime Deux-Sèvres,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500X4B1N5NA7VL398,BPCE Lease Immo,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500X5SDIOTP2B2892,"Natiocredimurs, Société en Nom Collectif",CI,France,SI,R0MUWSFPU8MPRO8K5P83,BNP Paribas S.A.,false,true,ueber_gruppe,
969500X6PPLAEU0GBV79,Banque Chalus,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500X8MO6M37C47827,Caisse régionale de crédit agricole mutuel d’Aquitaine,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,true,true,meldet_selbst,
969500XM9XYLLPWS3X80,Caisse régionale de crédit agricole mutuel de Lorraine,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500XQTL79VHO3DZ93,BPCE Factor,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500XVHN9Z1Z1Y1358,Caisse d’Épargne et de Prévoyance Loire-Centre,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500Y1FC8WMV806K57,Cholet Dupont Oudart,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
969500Y5C0C13HQSAB09,Natixis Coficiné,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
969500Y5YGKGKT3Q1627,Compagnie pour la Location de Véhicules (CLV),CI,France,SI,5493006QMFDDMYWIAM13,"Banco Santander, S.A.",false,true,ueber_gruppe,
969500YEPXWE78XJIB31,Crédit foncier et communal d’Alsace et de Lorraine-banque,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500YOM7PBQMJLNE66,Caisse de Bretagne de Crédit Mutuel Agricole,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500ZO0UK0ACQQHO98,Fédéral finance,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
969500ZQ9ZCXKXACF956,Arkéa banking services,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
CVRWQDHDBEPUUVU2FD09,Crelan Home Loan SCF,CI,France,SI,549300DYPOFMXOR7XM56,Crelan SA ; Crelan NV,false,true,ueber_gruppe,
DKGVVH5FKILG8R13CO13,Compagnie de Financement Foncier,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
EJ3P8B7HPQFKAH6YME79,Banque Palatine,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,CI,France,SI,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,true,true,meldet_selbst,
KX1WK48MPD4Y2NCUIZ63,Natixis S.A.,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,true,true,meldet_selbst,
N4JDFKKH2FTD8RKFXO39,Crédit Industriel et Commercial - Cic,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,true,true,meldet_selbst,
NICH5Q04ADUV9SN3Q390,BRED - Banque Populaire,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,true,true,meldet_selbst,
O2RNE8IBXP4R0TD8PU41,Société Générale S.A.,CI,France,SI,O2RNE8IBXP4R0TD8PU41,Société Générale S.A.,true,true,meldet_selbst,
R0MUWSFPU8MPRO8K5P83,BNP Paribas S.A.,CI,France,SI,R0MUWSFPU8MPRO8K5P83,BNP Paribas S.A.,true,true,meldet_selbst,
SQEISV1ELQFV4EDRBN58,Caisse régionale de crédit agricole mutuel de Normandie,CI,France,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
VBHFXSYT7OG62HNT8T76,Banque Fédérative du Crédit Mutuel,CI,France,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
W2RVX391BFSQJQAGEM62,Crédit Coopératif,CI,France,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
0W2PZJM8XOY22M4GG883,DekaBank Deutsche Girozentrale,CI,Germany,SI,0W2PZJM8XOY22M4GG883,DekaBank Deutsche Girozentrale,true,true,meldet_selbst,
213800QILIUD4ROSUO03,Deutsche Bank Europe GmbH,CI,Germany,SI,7LTWFZYICNSX8D621K86,Deutsche Bank AG,false,true,ueber_gruppe,
2ZCNRR8UK83OBTEK2170,UniCredit Bank GmbH,CI,Germany,SI,549300TRUWO2CD2G5692,UniCredit S.p.A.,true,true,meldet_selbst,
3912001VYZ4FACUQ1K19,GENO Broker GmbH,CI,Germany,SI,529900HNOAA1KXQJUQ27,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,false,true,ueber_gruppe,
391200EAYM5TKNGYS461,Frankfurter Bankgesellschaft Holding AG,FH,Germany,SI,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,false,true,ueber_gruppe,
391200EEGLNXBBCVKC73,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,FH,Germany,SI,391200EEGLNXBBCVKC73,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,true,true,meldet_selbst,
391200IBCEYMREHKPO13,VR Smart Finanz Bank GmbH,CI,Germany,SI,529900HNOAA1KXQJUQ27,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,false,true,ueber_gruppe,
391200JSBVM7SPMPFX14,MCE Bank GmbH,CI,Germany,SI,5493006QMFDDMYWIAM13,"Banco Santander, S.A.",false,true,ueber_gruppe,
391200UZL84G59FD0D11,Hyundai Capital Bank Europe GmbH,CI,Germany,SI,5493006QMFDDMYWIAM13,"Banco Santander, S.A.",false,true,ueber_gruppe,
391200XC6WLFU5H11N05,BPCE Germany Holding GmbH,FH,Germany,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
3KXUNHVVQFIJN6RHLO76,ING-DiBa AG,CI,Germany,SI,549300NYKK9MWM7GGW15,ING Groep N.V.,false,true,ueber_gruppe,
5299002CRNX7K6KOL397,Openbank Deutschland Aktiengesellschaft,CI,Germany,SI,5493006QMFDDMYWIAM13,"Banco Santander, S.A.",false,true,ueber_gruppe,
5299002GPCR602QYJC04,KfW Beteiligungsholding GmbH,FH,Germany,SI,5299002GPCR602QYJC04,KfW Beteiligungsholding GmbH,true,true,meldet_selbst,
5299004TE2DYMKEAM814,DZ HYP AG,CI,Germany,SI,529900HNOAA1KXQJUQ27,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,false,true,ueber_gruppe,
52990056C1E0V96O5B50,CreditPlus Bank Aktiengesellschaft,CI,Germany,SI,969500TJ5KRTCJQWXH05,Crédit Agricole S.A.,false,true,ueber_gruppe,
5299007QVIQ7IO64NX37,UBS Europe SE,CI,Germany,SI,5299007QVIQ7IO64NX37,UBS Europe SE,true,true,meldet_selbst,
5299007S3UH5RKUYDA52,Deutsche Apotheker- und Ärztebank eG,CI,Germany,SI,5299007S3UH5RKUYDA52,Deutsche Apotheker- und Ärztebank eG,true,true,meldet_selbst,
5299008I0TO44SUINZ71,Oldenburgische Landesbank Aktiengesellschaft,CI,Germany,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,true,true,meldet_selbst,
5299008RRLLP8RA53L11,Frankfurter Bankgesellschaft (Deutschland) AG,CI,Germany,SI,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,false,true,ueber_gruppe,
529900A3P80B8TXJHR15,Targo Deutschland GmbH,FH,Germany,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
529900DSJ4S9VXG0FS94,TARGOBANK AG,CI,Germany,SI,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,false,true,ueber_gruppe,
529900EVCB17C6S4D127,State Street Holdings Germany GmbH,FH,Germany,SI,529900V3O1M5IHMOSF46,State Street Europe Holdings Germany S.à.r.l. & Co. KG,false,true,ueber_gruppe,
529900F5KTT6ZUPA8N40,Hamburger Sparkasse AG,CI,Germany,SI,529900JZTYE3W7WQH904,HASPA Finanzholding,false,true,ueber_gruppe,
529900FU4WJ2XT7BVE31,LBS Landesbausparkasse Süd,CI,Germany,SI,529900FU4WJ2XT7BVE31,LBS Landesbausparkasse Süd,true,true,meldet_selbst,
529900GJD3OQLRZCKW37,Volkswagen Bank GmbH,CI,Germany,SI,529900SSGT49ZZSWYE62,Volkswagen Financial Services AG,false,true,ueber_gruppe,
529900GM944JT8YIRL63,Münchener Hypothekenbank eG,CI,Germany,SI,529900GM944JT8YIRL63,Münchener Hypothekenbank eG,true,true,meldet_selbst,
529900GXEWI4BLMXTJ81,S Broker AG & Co. KG,CI,Germany,SI,0W2PZJM8XOY22M4GG883,DekaBank Deutsche Girozentrale,false,true,ueber_gruppe,
529900HNOAA1KXQJUQ27,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,CI,Germany,SI,529900HNOAA1KXQJUQ27,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,true,true,meldet_selbst,
529900J6VNDBVTKV7I86,Natixis Pfandbriefbank AG,CI,Germany,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
529900JZTYE3W7WQH904,HASPA Finanzholding,FH,Germany,SI,529900JZTYE3W7WQH904,HASPA Finanzholding,true,true,meldet_selbst,
529900JZXXU699FCKK89,"Bausparkasse Schwäbisch Hall Aktiengesellschaft, Bausparkasse der Volksbanken und Raiffeisenbanken",CI,Germany,SI,529900HNOAA1KXQJUQ27,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,true,true,meldet_selbst,
529900K16YGKC8BES892,Deutsche Kreditbank Aktiengesellschaft,CI,Germany,SI,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,true,true,meldet_selbst,
529900KRVTRP5RWP9K95,Open Group Deutschland Holding GmbH,FH,Germany,SI,5493006QMFDDMYWIAM13,"Banco Santander, S.A.",true,true,meldet_selbst,
529900O36LIHML9KNF05,GEFA BANK GmbH,CI,Germany,SI,9695005MSX1OYEMGDF46,BPCE S.A.,false,true,ueber_gruppe,
529900OQ9BR23GQ6MD82,MMV Bank GmbH,CI,Germany,SI,B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,false,true,ueber_gruppe,
529900Q1M1F4M8KMTM64,KfW IPEX-Bank GmbH,CI,Germany,SI,5299002GPCR602QYJC04,KfW Beteiligungsholding GmbH,false,true,ueber_gruppe,
529900RI32IU7J7VF635,BSK 1818 Holding AG,FH,Germany,SI,391200EEGLNXBBCVKC73,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,false,true,ueber_gruppe,
529900RXTG7SEZWVGV30,Atlantic BidCo GmbH,FH,Germany,SI,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,false,true,ueber_gruppe,
529900S1KHKOEQL5CK20,Wüstenrot Bausparkasse Aktiengesellschaft,CI,Germany,SI,529900S1KHKOEQL5CK20,Wüstenrot Bausparkasse Aktiengesellschaft,true,true,meldet_selbst,
529900SSGT49ZZSWYE62,Volkswagen Financial Services AG,FH,Germany,SI,529900SSGT49ZZSWYE62,Volkswagen Financial Services AG,true,true,meldet_selbst,
529900U1VF734FP08987,Hanseatic Bank GmbH & Co KG,CI,Germany,SI,O2RNE8IBXP4R0TD8PU41,Société Générale S.A.,false,true,ueber_gruppe,
529900V3O1M5IHMOSF46,State Street Europe Holdings Germany S.à.r.l. & Co. KG,FH,Germany,SI,529900V3O1M5IHMOSF46,State Street Europe Holdings Germany S.à.r.l. & Co. KG,true,true,meldet_selbst,
529900VA5CNBWXAONR25,Frankfurter Sparkasse AdöR,CI,Germany,SI,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,false,true,ueber_gruppe,
529900WMBOJTFWCJ6Z71,norisbank GmbH,CI,Germany,SI,7LTWFZYICNSX8D621K86,Deutsche Bank AG,false,true,ueber_gruppe,
529900XIPMQFJ8PTB895,TeamBank AG Nürnberg,CI,Germany,SI,529900HNOAA1KXQJUQ27,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,false,true,ueber_gruppe,
54930056FHWP7GIWYY08,Morgan Stanley Europe SE,CI-B,Germany,SI,54930056FHWP7GIWYY08,Morgan Stanley Europe SE,true,true,meldet_selbst,
5493007S4JE930SIUE86,ING Holding Deutschland GmbH,FH,Germany,SI,549300NYKK9MWM7GGW15,ING Groep N.V.,true,true,meldet_selbst,
549300ZK53CNGEEI6A29,J.P. Morgan SE,CI,Germany,SI,549300ZK53CNGEEI6A29,J.P. Morgan SE,true,true,meldet_selbst,
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,CI-B,Germany,SI,6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,true,true,meldet_selbst,
7CPI4ZQUQVBDH8SA1F44,Morgan Stanley Bank Aktiengesellschaft,CI,Germany,SI,54930056FHWP7GIWYY08,Morgan Stanley Europe SE,false,true,ueber_gruppe,
7D9EHZL14BBPJWTN6S08,BHW Bausparkasse AG,CI,Germany,SI,7LTWFZYICNSX8D621K86,Deutsche Bank AG,true,true,meldet_selbst,
7LTWFZYICNSX8D621K86,Deutsche Bank AG,CI,Germany,SI,7LTWFZYICNSX8D621K86,Deutsche Bank AG,true,true,meldet_selbst,
851WYGNLUQLFZBSYGB56,COMMERZBANK Aktiengesellschaft,CI,Germany,SI,851WYGNLUQLFZBSYGB56,COMMERZBANK Aktiengesellschaft,true,true,meldet_selbst,
8IBZUGJ7JPLH368JE346,Goldman Sachs Bank Europe SE,CI,Germany,SI,8IBZUGJ7JPLH368JE346,Goldman Sachs Bank Europe SE,true,true,meldet_selbst,
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,CI,Germany,SI,B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,true,true,meldet_selbst,
DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,CI,Germany,SI,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,true,true,meldet_selbst,
DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank -Girozentrale-,CI,Germany,SI,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank -Girozentrale-,true,true,meldet_selbst,
DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,CI,Germany,SI,DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,true,true,meldet_selbst,
EZKODONU5TYHW4PP1R34,Aareal Bank AG,CI,Germany,SI,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,false,true,ueber_gruppe,
GTQYZJON3I7SXRNJTT73,BSK 1818 AG,CI,Germany,SI,391200EEGLNXBBCVKC73,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,true,true,meldet_selbst,
SVY0KHTJZBP60K295346,DZ PRIVATBANK AG,CI,Germany,SI,529900HNOAA1KXQJUQ27,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,false,true,ueber_gruppe,
TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,CI,Germany,SI,TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,true,true,meldet_selbst,
VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,CI,Germany,SI,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,true,true,meldet_selbst,
ZMHGNT7ZPKZ3UFZ8EO46,State Street Bank International GmbH,CI,Germany,SI,529900V3O1M5IHMOSF46,State Street Europe Holdings Germany S.à.r.l. & Co. KG,false,true,ueber_gruppe,
213800DBQIB6VBNU5C64,ALPHA BANK S.A.,CI,Greece,SI,213800DBQIB6VBNU5C64,ALPHA BANK S.A.,true,true,meldet_selbst,
213800FLZB75NI6NRO92,Snappi S.A.,CI,Greece,SI,213800OYHR1MPQ5VJL60,Piraeus Bank S.A.,false,false,namensgleicher_melder,M6AD1Y1KW32H8THQ6F76 Piraeus Financial Holdings
213800KGF4EFNUQKAT69,Eurobank S.A.,CI,Greece,SI,213800KGF4EFNUQKAT69,Eurobank S.A.,true,true,meldet_selbst,
213800OYHR1MPQ5VJL60,Piraeus Bank S.A.,CI,Greece,SI,213800OYHR1MPQ5VJL60,Piraeus Bank S.A.,false,false,namensgleicher_melder,M6AD1Y1KW32H8THQ6F76 Piraeus Financial Holdings
5UMCZOEYKCVFAW8ZLO05,National Bank of Greece S.A.,CI,Greece,SI,5UMCZOEYKCVFAW8ZLO05,National Bank of Greece S.A.,true,true,meldet_selbst,
2G5BKIC2CB69PRJH1W31,Barclays Bank Ireland plc,CI,Ireland,SI,2G5BKIC2CB69PRJH1W31,Barclays Bank Ireland plc,true,true,meldet_selbst,
