lei,bank_name,country,consolidation,refdate,submission_ts,im_xbrl_bestand,url
969500ORP9FTJYI28L37,Caisse régionale de crédit agricole mutuel des Savoie,FR,CON,2025-12-31,20260616142700000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500ORP9FTJYI28L37.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260616142700000.zip
969500PI25OKPKTD9364,Caisse régionale de crédit agricole mutuel de Paris et d'Ile-de-France,FR,CON,2025-06-30,20260130151500000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500PI25OKPKTD9364.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260130151500000.zip
969500PI25OKPKTD9364,Caisse régionale de crédit agricole mutuel de Paris et d'Ile-de-France,FR,CON,2025-09-30,20260130151700000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500PI25OKPKTD9364.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260130151700000.zip
969500PI25OKPKTD9364,Caisse régionale de crédit agricole mutuel de Paris et d'Ile-de-France,FR,CON,2025-12-31,20260608105800000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500PI25OKPKTD9364.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260608105800000.zip
969500PI25OKPKTD9364,Caisse régionale de crédit agricole mutuel de Paris et d'Ile-de-France,FR,CON,2026-03-31,20260623171200000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500PI25OKPKTD9364.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260623171200000.zip
969500SJXM8MW32ZVG75,Caisse d'épargne et de prévoyance Bretagne-Pays de Loire,FR,CON,2025-12-31,20260424100000002,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500SJXM8MW32ZVG75.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260424100000002.zip
969500STN7T9MRUMJ267,Bpifrance,FR,CON,2025-06-30,20260403100532000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500STN7T9MRUMJ267.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260403100532000.zip
969500STN7T9MRUMJ267,Bpifrance,FR,CON,2025-12-31,20260403100332000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500STN7T9MRUMJ267.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260403100332000.zip
969500STN7T9MRUMJ267,Bpifrance,FR,CON,2025-12-31,20260403100332001,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/969500STN7T9MRUMJ267.CON_FR_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260403100332001.zip
969500TU5ZMYBIWP0R51,Caisse d'Epargne CEPAC,FR,CON,2025-12-31,20260415060000002,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500TU5ZMYBIWP0R51.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260415060000002.zip
969500V9BSEN0HWUIC23,Ebi SA,FR,CON,2025-12-31,20260610174500000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500V9BSEN0HWUIC23.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260610174500000.zip
969500VHT1ZNPVWOYF63,BNP Paribas Personal Finance,FR,CON,2025-06-30,20260409120900000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500VHT1ZNPVWOYF63.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260409120900000.zip
969500VHT1ZNPVWOYF63,BNP Paribas Personal Finance,FR,CON,2025-12-31,20260630183600000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500VHT1ZNPVWOYF63.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630183600000.zip
969500VR2NA6ANMTXH21,Caisse d'épargne et de prévoyance de Rhône Alpes,FR,CON,2025-12-31,20260428100000002,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500VR2NA6ANMTXH21.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260428100000002.zip
969500W34S6NCZWYBV47,Caisse d'épargne et de prévoyance Ile-de-France,FR,CON,2025-12-31,20260427100000002,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500W34S6NCZWYBV47.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260427100000002.zip
969500W8SBCXNX1DG443,Banque populaire Rives de Paris,FR,CON,2025-12-31,20260610100000003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500W8SBCXNX1DG443.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260610100000003.zip
969500WFZ7C2IBN9TB80,Banque populaire Grand Ouest,FR,CON,2025-12-31,20260429100000001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500WFZ7C2IBN9TB80.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260429100000001.zip
969500WFZ7C2IBN9TB80,Banque populaire Grand Ouest,FR,CON,2025-12-31,20260430173800000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500WFZ7C2IBN9TB80.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260430173800000.zip
969500WJ4V0WNG8Q5L42,Caisse régionale de crédit agricole mutuel Centre-Est,CO,CON,2025-06-30,20260130101000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500WJ4V0WNG8Q5L42.CON_CO_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260130101000000.zip
969500WJ4V0WNG8Q5L42,Caisse régionale de crédit agricole mutuel Centre-Est,CO,CON,2025-12-31,20260604145500000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500WJ4V0WNG8Q5L42.CON_CO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260604145500000.zip
969500X8MO6M37C47827,Caisse régionale de crédit agricole mutuel d'Aquitaine,FR,CON,2025-06-30,20251231092203001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500X8MO6M37C47827.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251231092203001.zip
969500X8MO6M37C47827,Caisse régionale de crédit agricole mutuel d'Aquitaine,FR,CON,2025-12-31,20260611164803001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/969500X8MO6M37C47827.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260611164803001.zip
9845006BAF66DZ35C849,Lunar Group A/S,DK,CON,2025-12-31,20260520102158564,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9845006BAF66DZ35C849.CON_DK_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260520102158564.zip
9845006C7B5CC707X660,Swedbank Baltics AS,LV,CON,2025-06-30,20260610140132001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9845006C7B5CC707X660.CON_LV_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260610140132001.zip
984500ADEE3DE4F14F51,Kompasbank A/S,DK,IND,2025-12-31,20260430160450417,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/984500ADEE3DE4F14F51.IND_DK_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260430160450417.zip
984500E4D07499C10435,TBI FINANCIAL SERVICES B.V.,BG,CON,2025-12-31,20260608094329257,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/984500E4D07499C10435.CON_BG_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260608094329257.zip
984500E4D07499C10435,TBI FINANCIAL SERVICES B.V.,NL,CON,2025-12-31,20260608095029257,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/984500E4D07499C10435.CON_NL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260608095029257.zip
984500E4D07499C10435,TBI FINANCIAL SERVICES B.V.,NL,CON,2025-12-31,20260617155029257,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/984500E4D07499C10435.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260617155029257.zip
9CZ7TVMR36CYD5TZBS50,Banque Internationale à Luxembourg,LU,CON,2025-06-30,20260210123501001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9CZ7TVMR36CYD5TZBS50.CON_LU_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260210123501001.zip
9CZ7TVMR36CYD5TZBS50,Banque Internationale à Luxembourg,LU,CON,2025-09-30,20260206140901001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9CZ7TVMR36CYD5TZBS50.CON_LU_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260206140901001.zip
9CZ7TVMR36CYD5TZBS50,Banque Internationale à Luxembourg,LU,CON,2025-12-31,20260430170101001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9CZ7TVMR36CYD5TZBS50.CON_LU_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260430170101001.zip
9CZ7TVMR36CYD5TZBS50,Banque Internationale à Luxembourg,LU,CON,2025-12-31,20260508170501002,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9CZ7TVMR36CYD5TZBS50.CON_LU_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260508170501002.zip
9CZ7TVMR36CYD5TZBS50,Banque Internationale à Luxembourg,LU,CON,2026-03-31,20260612103425001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9CZ7TVMR36CYD5TZBS50.CON_LU_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260612103425001.zip
9KOGW2C2FCIOJQ7FF485,"Česká spořitelna, a.s.",CZ,CON,2025-06-30,20260306133917605,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9KOGW2C2FCIOJQ7FF485.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260306133917605.zip
9KOGW2C2FCIOJQ7FF485,"Česká spořitelna, a.s.",CZ,CON,2025-06-30,20260309144934314,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9KOGW2C2FCIOJQ7FF485.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260309144934314.zip
9KOGW2C2FCIOJQ7FF485,"Česká spořitelna, a.s.",CZ,CON,2025-09-30,20260318150132627,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9KOGW2C2FCIOJQ7FF485.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260318150132627.zip
9KOGW2C2FCIOJQ7FF485,"Česká spořitelna, a.s.",CZ,CON,2025-12-31,20260505081235751,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9KOGW2C2FCIOJQ7FF485.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260505081235751.zip
9KOGW2C2FCIOJQ7FF485,"Česká spořitelna, a.s.",CZ,CON,2025-12-31,20260629140331457,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/9KOGW2C2FCIOJQ7FF485.CON_CZ_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260629140331457.zip
9KOGW2C2FCIOJQ7FF485,"Česká spořitelna, a.s.",CZ,CON,2026-03-31,20260526083625083,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9KOGW2C2FCIOJQ7FF485.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260526083625083.zip
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,CON,2025-06-30,20260415020446931,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9ZHRYM6F437SQJ6OUG95.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260415020446931.zip
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,CON,2025-09-30,20260409020455205,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9ZHRYM6F437SQJ6OUG95.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260409020455205.zip
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,CON,2025-12-31,20260414090454969,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9ZHRYM6F437SQJ6OUG95.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260414090454969.zip
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,CON,2025-12-31,20260619110654256,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9ZHRYM6F437SQJ6OUG95.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260619110654256.zip
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,CON,2025-12-31,20260629103527000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/9ZHRYM6F437SQJ6OUG95.CON_AT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260629103527000.zip
9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,AT,CON,2026-03-31,20260605120652495,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/9ZHRYM6F437SQJ6OUG95.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260605120652495.zip
A5GWLFH3KM7YV2SFQL84,Belfius Bank,BE,CON,2025-06-30,20260402114500111,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/A5GWLFH3KM7YV2SFQL84.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260402114500111.zip
A5GWLFH3KM7YV2SFQL84,Belfius Bank,BE,CON,2025-09-30,20260402114500111,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/A5GWLFH3KM7YV2SFQL84.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260402114500111.zip
A5GWLFH3KM7YV2SFQL84,Belfius Bank,BE,CON,2025-12-31,20260402114500111,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/A5GWLFH3KM7YV2SFQL84.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260402114500111.zip
A5GWLFH3KM7YV2SFQL84,Belfius Bank,BE,CON,2025-12-31,20260616164138000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/A5GWLFH3KM7YV2SFQL84.CON_BE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260616164138000.zip
A5GWLFH3KM7YV2SFQL84,Belfius Bank,BE,CON,2026-03-31,20260624164600000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/A5GWLFH3KM7YV2SFQL84.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260624164600000.zip
AT0000000000043000VB,VOLKSBANK WIEN AG VB,AT,CON,2025-12-31,20260605120626801,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/AT0000000000043000VB.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260605120626801.zip
B64D6Y3LBJS4ANNPCU93,NIBC Bank N.V.,NL,CON,2025-12-31,20260512165201000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/B64D6Y3LBJS4ANNPCU93.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260512165201000.zip
B81CK4ESI35472RHJ606,Landesbank Baden-Württemberg,DE,CON,2026-03-31,20260603070000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/B81CK4ESI35472RHJ606.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260603070000000.zip
BB3BGO3LCED63R8R9R41,BANK POLSKIEJ SPOLDZIELCZOSCI S.A.,PL,CON,2025-12-31,20260610092155000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/BB3BGO3LCED63R8R9R41.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260610092155000.zip
BB3BGO3LCED63R8R9R41,BANK POLSKIEJ SPOLDZIELCZOSCI S.A.,PL,CON,2025-12-31,20260630134153000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/BB3BGO3LCED63R8R9R41.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630134153000.zip
BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,NL,CON,2025-06-30,20260128140001888,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/BFXS5XCH7N0Y05NIXW11.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260128140001888.zip
BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,NL,CON,2025-09-30,20260128140001888,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/BFXS5XCH7N0Y05NIXW11.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260128140001888.zip
BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,NL,CON,2025-12-31,20260312140001888,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/BFXS5XCH7N0Y05NIXW11.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260312140001888.zip
BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,NL,CON,2025-12-31,20260312150001888,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/BFXS5XCH7N0Y05NIXW11.CON_NL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260312150001888.zip
BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,NL,CON,2026-03-31,20260602083001888,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/BFXS5XCH7N0Y05NIXW11.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260602083001888.zip
CXUHEGU3MADZ2CEV7C11,Eurobank Limited,CY,CON,2025-12-31,20260427115155153,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/CXUHEGU3MADZ2CEV7C11.CON_CY_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260427115155153.zip
CXUHEGU3MADZ2CEV7C11,Eurobank Limited,CY,CON,2025-12-31,20260630145649394,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/CXUHEGU3MADZ2CEV7C11.CON_CY_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260630145649394.zip
D1HEB8VEU6D9M8ZUXG17,UniCredit Bank Austria AG,AT,CON,2025-06-30,20260316164212345,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/D1HEB8VEU6D9M8ZUXG17.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260316164212345.zip
D1HEB8VEU6D9M8ZUXG17,UniCredit Bank Austria AG,AT,CON,2025-09-30,20260317132734456,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/D1HEB8VEU6D9M8ZUXG17.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260317132734456.zip
D1HEB8VEU6D9M8ZUXG17,UniCredit Bank Austria AG,AT,CON,2025-12-31,20260319090401000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/D1HEB8VEU6D9M8ZUXG17.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260319090401000.zip
D1HEB8VEU6D9M8ZUXG17,UniCredit Bank Austria AG,AT,CON,2025-12-31,20260521143717123,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/D1HEB8VEU6D9M8ZUXG17.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260521143717123.zip
D1HEB8VEU6D9M8ZUXG17,UniCredit Bank Austria AG,AT,CON,2026-03-31,20260521192017123,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/D1HEB8VEU6D9M8ZUXG17.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260521192017123.zip
DG3RU1DBUFHT4ZF9WN62,Coöperatieve Rabobank U.A.,NL,CON,2025-12-31,20260310103830257,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DG3RU1DBUFHT4ZF9WN62.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260310103830257.zip
DG3RU1DBUFHT4ZF9WN62,Coöperatieve Rabobank U.A.,NL,CON,2025-12-31,20260323083520257,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DG3RU1DBUFHT4ZF9WN62.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260323083520257.zip
DG3RU1DBUFHT4ZF9WN62,Coöperatieve Rabobank U.A.,NL,CON,2025-12-31,20260526101730257,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DG3RU1DBUFHT4ZF9WN62.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260526101730257.zip
DG3RU1DBUFHT4ZF9WN62,Coöperatieve Rabobank U.A.,NL,CON,2026-03-31,20260521121730264,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DG3RU1DBUFHT4ZF9WN62.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260521121730264.zip
DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,DE,CON,2025-06-30,20260423162244325,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DIZES5CFO5K3I5R58746.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260423162244325.zip
DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,DE,CON,2025-06-30,20260427162244325,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DIZES5CFO5K3I5R58746.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260427162244325.zip
DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,DE,CON,2025-09-30,20260420100844325,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DIZES5CFO5K3I5R58746.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260420100844325.zip
DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,DE,CON,2025-12-31,20260430103244325,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DIZES5CFO5K3I5R58746.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260430103244325.zip
DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,DE,CON,2026-03-31,20260609163244325,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DIZES5CFO5K3I5R58746.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260609163244325.zip
DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,DE,CON,2025-12-31,20260504100930211,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DSNHHQ2B9X5N6OUJ1236.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260504100930211.zip
DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,DE,CON,2025-12-31,20260519085111111,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DSNHHQ2B9X5N6OUJ1236.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260519085111111.zip
DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,DE,CON,2025-12-31,20260608111746222,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/DSNHHQ2B9X5N6OUJ1236.CON_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260608111746222.zip
DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,DE,CON,2026-03-31,20260603105111222,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DSNHHQ2B9X5N6OUJ1236.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260603105111222.zip
DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,DE,CON,2025-06-30,20260602171000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DZZ47B9A52ZJ6LT6VV95.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260602171000000.zip
DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,DE,CON,2025-12-31,20260611154000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DZZ47B9A52ZJ6LT6VV95.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260611154000000.zip
DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,DE,CON,2026-03-31,20260626111100000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/DZZ47B9A52ZJ6LT6VV95.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260626111100000.zip
EQYXK86SF381Q21S3020,Bank of America Europe Designated Activity Company,IE,IND,2025-06-30,20260129124624000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/EQYXK86SF381Q21S3020.IND_IE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260129124624000.zip
EQYXK86SF381Q21S3020,Bank of America Europe Designated Activity Company,IE,IND,2025-09-30,20260129124624000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/EQYXK86SF381Q21S3020.IND_IE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260129124624000.zip
EQYXK86SF381Q21S3020,Bank of America Europe Designated Activity Company,IE,IND,2025-12-31,20260511123811000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/EQYXK86SF381Q21S3020.IND_IE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260511123811000.zip
EQYXK86SF381Q21S3020,Bank of America Europe Designated Activity Company,IE,IND,2025-12-31,20260511123811000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/EQYXK86SF381Q21S3020.IND_IE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260511123811000.zip
EV2XZWMLLXF2QRX0CD47,Kommuninvest - Grupp,SE,CON,2025-06-30,20260303151319000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/EV2XZWMLLXF2QRX0CD47.CON_SE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260303151319000.zip
EV2XZWMLLXF2QRX0CD47,Kommuninvest - Grupp,SE,CON,2025-09-30,20260304151319000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/EV2XZWMLLXF2QRX0CD47.CON_SE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260304151319000.zip
EV2XZWMLLXF2QRX0CD47,Kommuninvest - Grupp,SE,CON,2025-12-31,20260415135319000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/EV2XZWMLLXF2QRX0CD47.CON_SE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260415135319000.zip
